episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_faulty_episodes,num_healthy_workers,num_in_flight_async_reqs,num_remote_worker_restarts,num_agent_steps_sampled,num_agent_steps_trained,num_env_steps_sampled,num_env_steps_trained,num_env_steps_sampled_this_iter,num_env_steps_trained_this_iter,num_env_steps_sampled_throughput_per_sec,num_env_steps_trained_throughput_per_sec,timesteps_total,num_steps_trained_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,info/num_env_steps_sampled,info/num_env_steps_trained,info/num_agent_steps_sampled,info/num_agent_steps_trained,sampler_results/episode_reward_max,sampler_results/episode_reward_min,sampler_results/episode_reward_mean,sampler_results/episode_len_mean,sampler_results/episodes_this_iter,sampler_results/num_faulty_episodes,hist_stats/episode_reward,hist_stats/episode_lengths,timers/training_iteration_time_ms,timers/sample_time_ms,timers/synch_weights_time_ms,counters/num_env_steps_sampled,counters/num_env_steps_trained,counters/num_agent_steps_sampled,counters/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,sampler_results/hist_stats/episode_reward,sampler_results/hist_stats/episode_lengths,info/learner/__all__/num_agent_steps_trained,info/learner/__all__/num_env_steps_trained,info/learner/__all__/total_loss,info/learner/default_policy/total_loss,info/learner/default_policy/policy_loss,info/learner/default_policy/vf_loss,info/learner/default_policy/vf_loss_unclipped,info/learner/default_policy/vf_explained_var,info/learner/default_policy/entropy,info/learner/default_policy/mean_kl_loss,info/learner/default_policy/default_optimizer_lr,info/learner/default_policy/curr_lr,info/learner/default_policy/curr_entropy_coeff,info/learner/default_policy/curr_kl_coeff
-9373.0,-11984.0,-10942.714285714286,35040.0,0,0,1,0,0,264000,0,264000,0,4000,0,263.42295549277054,0.0,264000,0,264000,False,7,66,ea782_00000,2024-07-15_18-28-08,1721060888,15.186686515808105,973.4606540203094,45714,LAPTOP-R6OO6DVP,172.23.43.95,973.4606540203094,66,264000,0,264000,0,-9373.0,-11984.0,-10942.714285714286,35040.0,0,0,"[-10756.0, -11984.0, -11010.0, -11765.0, -11559.0, -10152.0, -9373.0]","[35040, 35040, 35040, 35040, 35040, 35040, 35040]",14657.702,10683.758,2.208,264000,0,264000,0,9.15238095238095,76.43809523809526,"[-10756.0, -11984.0, -11010.0, -11765.0, -11559.0, -10152.0, -9373.0]","[35040, 35040, 35040, 35040, 35040, 35040, 35040]",128.0,4000.0,0.040066295378863304,0.040066295378863304,0.0003970640814249545,2.697902328042842,4.57970273964949,-9.55580648328704e-07,0.6958102060279359,0.005868470737925182,0.003,0.003,0.0,2.1624391078948975
-9373.0,-11984.0,-10942.714285714286,35040.0,0,0,1,0,0,268000,0,268000,0,4000,0,270.1381475495306,0.0,268000,0,268000,False,7,67,ea782_00000,2024-07-15_18-28-23,1721060903,14.809580087661743,988.2702341079712,45714,LAPTOP-R6OO6DVP,172.23.43.95,988.2702341079712,67,268000,0,268000,0,-9373.0,-11984.0,-10942.714285714286,35040.0,0,0,"[-10756.0, -11984.0, -11010.0, -11765.0, -11559.0, -10152.0, -9373.0]","[35040, 35040, 35040, 35040, 35040, 35040, 35040]",14737.945,10741.118,2.194,268000,0,268000,0,9.195238095238093,76.51428571428572,"[-10756.0, -11984.0, -11010.0, -11765.0, -11559.0, -10152.0, -9373.0]","[35040, 35040, 35040, 35040, 35040, 35040, 35040]",128.0,4000.0,0.08312722278941574,0.08312722278941574,0.013461844077699188,2.808082577516275,3.373667477417602,-9.544368491752315e-07,0.7389244892831042,0.019230393580996794,0.003,0.003,0.0,2.1624391078948975
-9373.0,-11984.0,-10942.714285714286,35040.0,0,0,1,0,0,272000,0,272000,0,4000,0,278.43586546335416,0.0,272000,0,272000,False,7,68,ea782_00000,2024-07-15_18-28-37,1721060917,14.36860179901123,1002.6388359069824,45714,LAPTOP-R6OO6DVP,172.23.43.95,1002.6388359069824,68,272000,0,272000,0,-9373.0,-11984.0,-10942.714285714286,35040.0,0,0,"[-10756.0, -11984.0, -11010.0, -11765.0, -11559.0, -10152.0, -9373.0]","[35040, 35040, 35040, 35040, 35040, 35040, 35040]",14774.702,10748.645,2.193,272000,0,272000,0,8.580952380952382,76.5,"[-10756.0, -11984.0, -11010.0, -11765.0, -11559.0, -10152.0, -9373.0]","[35040, 35040, 35040, 35040, 35040, 35040, 35040]",128.0,4000.0,0.05811671155275527,0.05811671155275527,0.0050966360145556265,2.3130774272085506,2.9395520283278627,-9.546910267648921e-07,0.7501279207816256,0.01382203347976198,0.003,0.003,0.0,2.1624391078948975
-9373.0,-11984.0,-10942.714285714286,35040.0,0,0,1,0,0,276000,0,276000,0,4000,0,253.04786245860592,0.0,276000,0,276000,False,7,69,ea782_00000,2024-07-15_18-28-53,1721060933,15.80965280532837,1018.4484887123108,45714,LAPTOP-R6OO6DVP,172.23.43.95,1018.4484887123108,69,276000,0,276000,0,-9373.0,-11984.0,-10942.714285714286,35040.0,0,0,"[-10756.0, -11984.0, -11010.0, -11765.0, -11559.0, -10152.0, -9373.0]","[35040, 35040, 35040, 35040, 35040, 35040, 35040]",14955.918,10810.108,2.236,276000,0,276000,0,9.059090909090909,76.60454545454546,"[-10756.0, -11984.0, -11010.0, -11765.0, -11559.0, -10152.0, -9373.0]","[35040, 35040, 35040, 35040, 35040, 35040, 35040]",128.0,4000.0,0.04170387573162916,0.04170387573162916,0.00012801935387922247,2.7935443538973836,4.357445562826291,-9.550722931493829e-07,0.7180983028940554,0.006307886005878803,0.003,0.003,0.0,2.1624391078948975
-9373.0,-11984.0,-10942.714285714286,35040.0,0,0,1,0,0,280000,0,280000,0,4000,0,252.33574886892563,0.0,280000,0,280000,False,7,70,ea782_00000,2024-07-15_18-29-09,1721060949,15.85429573059082,1034.3027844429016,45714,LAPTOP-R6OO6DVP,172.23.43.95,1034.3027844429016,70,280000,0,280000,0,-9373.0,-11984.0,-10942.714285714286,35040.0,0,0,"[-10756.0, -11984.0, -11010.0, -11765.0, -11559.0, -10152.0, -9373.0]","[35040, 35040, 35040, 35040, 35040, 35040, 35040]",15113.685,10886.848,2.212,280000,0,280000,0,9.8,76.75217391304348,"[-10756.0, -11984.0, -11010.0, -11765.0, -11559.0, -10152.0, -9373.0]","[35040, 35040, 35040, 35040, 35040, 35040, 35040]",128.0,4000.0,0.04732810874243201,0.04732810874243201,-0.0025081298014184815,3.5310432567144,4.482853100815816,-9.554535595338736e-07,0.7500053367126726,0.00671732691807847,0.003,0.003,0.0,2.1624391078948975
-9362.0,-11984.0,-10745.125,35040.0,1,0,1,0,0,284000,0,284000,0,4000,0,243.78640383661997,0.0,284000,0,284000,False,8,71,ea782_00000,2024-07-15_18-29-25,1721060965,16.410231590270996,1050.7130160331726,45714,LAPTOP-R6OO6DVP,172.23.43.95,1050.7130160331726,71,284000,0,284000,0,-9362.0,-11984.0,-10745.125,35040.0,1,0,"[-10756.0, -11984.0, -11010.0, -11765.0, -11559.0, -10152.0, -9373.0, -9362.0]","[35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040]",15284.091,10948.566,2.241,284000,0,284000,0,9.317391304347826,76.80434782608695,"[-10756.0, -11984.0, -11010.0, -11765.0, -11559.0, -10152.0, -9373.0, -9362.0]","[35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040]",128.0,4000.0,0.06005692417953791,0.06005692417953791,0.006254365082893735,2.4712916783559553,2.791958187752441,-9.540555827907407e-07,0.6687366520799299,0.013452238211479497,0.003,0.003,0.0,2.1624391078948975
-9362.0,-11984.0,-10745.125,35040.0,0,0,1,0,0,288000,0,288000,0,4000,0,240.95274450001241,0.0,288000,0,288000,False,8,72,ea782_00000,2024-07-15_18-29-42,1721060982,16.602613925933838,1067.3156299591064,45714,LAPTOP-R6OO6DVP,172.23.43.95,1067.3156299591064,72,288000,0,288000,0,-9362.0,-11984.0,-10745.125,35040.0,0,0,"[-10756.0, -11984.0, -11010.0, -11765.0, -11559.0, -10152.0, -9373.0, -9362.0]","[35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040]",15407.225,10958.465,2.232,288000,0,288000,0,9.741666666666665,76.7,"[-10756.0, -11984.0, -11010.0, -11765.0, -11559.0, -10152.0, -9373.0, -9362.0]","[35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040]",128.0,4000.0,0.044348961660769515,0.044348961660769515,0.0007828598284025563,2.4754190514845127,2.6318360302748203,-9.5367431640625e-07,0.639728416130741,0.008699396139999076,0.003,0.003,0.0,2.1624391078948975
-9362.0,-11984.0,-10745.125,35040.0,0,0,1,0,0,292000,0,292000,0,4000,0,253.31009539689074,0.0,292000,0,292000,False,8,73,ea782_00000,2024-07-15_18-29-58,1721060998,15.793278455734253,1083.1089084148407,45714,LAPTOP-R6OO6DVP,172.23.43.95,1083.1089084148407,73,292000,0,292000,0,-9362.0,-11984.0,-10745.125,35040.0,0,0,"[-10756.0, -11984.0, -11010.0, -11765.0, -11559.0, -10152.0, -9373.0, -9362.0]","[35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040]",15467.507,10912.254,2.27,292000,0,292000,0,9.190909090909091,76.74545454545455,"[-10756.0, -11984.0, -11010.0, -11765.0, -11559.0, -10152.0, -9373.0, -9362.0]","[35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040]",128.0,4000.0,0.046889342256446385,0.046889342256446385,0.0029694222505571746,2.452149014737306,2.863143496167685,-9.5367431640625e-07,0.6239423315281044,0.008970626895143432,0.003,0.003,0.0,2.1624391078948975
-9362.0,-11984.0,-10745.125,35040.0,0,0,1,0,0,296000,0,296000,0,4000,0,253.23371074033705,0.0,296000,0,296000,False,8,74,ea782_00000,2024-07-15_18-30-14,1721061014,15.798410892486572,1098.9073193073273,45714,LAPTOP-R6OO6DVP,172.23.43.95,1098.9073193073273,74,296000,0,296000,0,-9362.0,-11984.0,-10745.125,35040.0,0,0,"[-10756.0, -11984.0, -11010.0, -11765.0, -11559.0, -10152.0, -9373.0, -9362.0]","[35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040]",15560.056,10882.036,2.249,296000,0,296000,0,8.808695652173911,76.83913043478263,"[-10756.0, -11984.0, -11010.0, -11765.0, -11559.0, -10152.0, -9373.0, -9362.0]","[35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040]",128.0,4000.0,0.05149194356530651,0.05149194356530651,0.0057490177408877465,2.452701078930389,2.7716498139824695,-9.54182671585571e-07,0.6237609575488674,0.0098111047750196,0.003,0.003,0.0,2.1624391078948975
-9362.0,-11984.0,-10745.125,35040.0,0,0,1,0,0,300000,0,300000,0,4000,0,256.3001640348817,0.0,300000,0,300000,False,8,75,ea782_00000,2024-07-15_18-30-29,1721061029,15.608778715133667,1114.516098022461,45714,LAPTOP-R6OO6DVP,172.23.43.95,1114.516098022461,75,300000,0,300000,0,-9362.0,-11984.0,-10745.125,35040.0,0,0,"[-10756.0, -11984.0, -11010.0, -11765.0, -11559.0, -10152.0, -9373.0, -9362.0]","[35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040]",15621.867,10828.213,2.284,300000,0,300000,0,8.513636363636365,76.90000000000003,"[-10756.0, -11984.0, -11010.0, -11765.0, -11559.0, -10152.0, -9373.0, -9362.0]","[35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040]",128.0,4000.0,0.06210136070980558,0.06210136070980558,0.0026132512752260607,3.319702667150416,5.451559258104641,-9.532930500217593e-07,0.6228816908305642,0.012158069019352319,0.003,0.003,0.0,2.1624391078948975
-9362.0,-11984.0,-10745.125,35040.0,0,0,1,0,0,304000,0,304000,0,4000,0,254.8339526866462,0.0,304000,0,304000,False,8,76,ea782_00000,2024-07-15_18-30-45,1721061045,15.698432207107544,1130.2145302295685,45714,LAPTOP-R6OO6DVP,172.23.43.95,1130.2145302295685,76,304000,0,304000,0,-9362.0,-11984.0,-10745.125,35040.0,0,0,"[-10756.0, -11984.0, -11010.0, -11765.0, -11559.0, -10152.0, -9373.0, -9362.0]","[35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040]",15673.047,10744.704,2.265,304000,0,304000,0,8.64782608695652,76.90000000000003,"[-10756.0, -11984.0, -11010.0, -11765.0, -11559.0, -10152.0, -9373.0, -9362.0]","[35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040]",128.0,4000.0,0.06165013720752048,0.06165013720752048,0.005101252366095654,2.93593630035803,3.7022225809758154,-9.5367431640625e-07,0.7277882807671643,0.01257354468787347,0.003,0.003,0.0,2.1624391078948975
-9362.0,-11984.0,-10745.125,35040.0,0,0,1,0,0,308000,0,308000,0,4000,0,256.6683614995071,0.0,308000,0,308000,False,8,77,ea782_00000,2024-07-15_18-31-01,1721061061,15.586697340011597,1145.80122756958,45714,LAPTOP-R6OO6DVP,172.23.43.95,1145.80122756958,77,308000,0,308000,0,-9362.0,-11984.0,-10745.125,35040.0,0,0,"[-10756.0, -11984.0, -11010.0, -11765.0, -11559.0, -10152.0, -9373.0, -9362.0]","[35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040]",15750.754,10706.243,2.284,308000,0,308000,0,8.549999999999999,76.90000000000003,"[-10756.0, -11984.0, -11010.0, -11765.0, -11559.0, -10152.0, -9373.0, -9362.0]","[35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040]",128.0,4000.0,0.06058602965176741,0.06058602965176741,0.008482434285451163,2.662573740680589,3.210273045975008,-9.5367431640625e-07,0.7838077128950213,0.011782001740310832,0.003,0.003,0.0,2.1624391078948975
-9362.0,-11984.0,-10745.125,35040.0,0,0,1,0,0,312000,0,312000,0,4000,0,257.5765163741296,0.0,312000,0,312000,False,8,78,ea782_00000,2024-07-15_18-31-16,1721061076,15.53159213066101,1161.332819700241,45714,LAPTOP-R6OO6DVP,172.23.43.95,1161.332819700241,78,312000,0,312000,0,-9362.0,-11984.0,-10745.125,35040.0,0,0,"[-10756.0, -11984.0, -11010.0, -11765.0, -11559.0, -10152.0, -9373.0, -9362.0]","[35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040]",15867.094,10704.724,2.286,312000,0,312000,0,8.60909090909091,76.91363636363639,"[-10756.0, -11984.0, -11010.0, -11765.0, -11559.0, -10152.0, -9373.0, -9362.0]","[35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040]",128.0,4000.0,0.05041086445373894,0.05041086445373894,0.0047884105758340375,2.342312746528369,2.711212136915752,-9.55580648328704e-07,0.7893637029219792,0.010265874448299683,0.003,0.003,0.0,2.1624391078948975
-9158.0,-11984.0,-10568.777777777777,35040.0,1,0,1,0,0,316000,0,316000,0,4000,0,251.78212309911785,0.0,316000,0,316000,False,9,79,ea782_00000,2024-07-15_18-31-32,1721061092,15.889075756072998,1177.221895456314,45714,LAPTOP-R6OO6DVP,172.23.43.95,1177.221895456314,79,316000,0,316000,0,-9158.0,-11984.0,-10568.777777777777,35040.0,1,0,"[-10756.0, -11984.0, -11010.0, -11765.0, -11559.0, -10152.0, -9373.0, -9362.0, -9158.0]","[35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040]",15875.042,10686.155,2.253,316000,0,316000,0,8.659090909090908,76.96818181818185,"[-10756.0, -11984.0, -11010.0, -11765.0, -11559.0, -10152.0, -9373.0, -9362.0, -9158.0]","[35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040]",128.0,4000.0,0.07564503441292689,0.07564503441292689,0.003169534532333424,4.823317439889094,7.818928664109346,-9.585036906097998e-07,0.8021330682199392,0.01121064060117748,0.003,0.003,0.0,2.1624391078948975
-9158.0,-11984.0,-10568.777777777777,35040.0,0,0,1,0,0,320000,0,320000,0,4000,0,253.11532494515592,0.0,320000,0,320000,False,9,80,ea782_00000,2024-07-15_18-31-48,1721061108,15.805155992507935,1193.027051448822,45714,LAPTOP-R6OO6DVP,172.23.43.95,1193.027051448822,80,320000,0,320000,0,-9158.0,-11984.0,-10568.777777777777,35040.0,0,0,"[-10756.0, -11984.0, -11010.0, -11765.0, -11559.0, -10152.0, -9373.0, -9362.0, -9158.0]","[35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040]",15870.16,10620.574,2.275,320000,0,320000,0,9.45217391304348,76.96521739130436,"[-10756.0, -11984.0, -11010.0, -11765.0, -11559.0, -10152.0, -9373.0, -9362.0, -9158.0]","[35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040]",128.0,4000.0,0.05386509147158929,0.05386509147158929,0.005315379852226485,3.053759117116298,3.622926893518932,-9.572328026614973e-07,0.7269614786227375,0.008329539260800198,0.003,0.003,0.0,2.1624391078948975
-9158.0,-11984.0,-10568.777777777777,35040.0,0,0,1,0,0,324000,0,324000,0,4000,0,244.3446384541108,0.0,324000,0,324000,False,9,81,ea782_00000,2024-07-15_18-32-04,1721061124,16.37234115600586,1209.3993926048279,45714,LAPTOP-R6OO6DVP,172.23.43.95,1209.3993926048279,81,324000,0,324000,0,-9158.0,-11984.0,-10568.777777777777,35040.0,0,0,"[-10756.0, -11984.0, -11010.0, -11765.0, -11559.0, -10152.0, -9373.0, -9362.0, -9158.0]","[35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040]",15866.411,10580.322,2.284,324000,0,324000,0,8.665217391304347,76.94782608695652,"[-10756.0, -11984.0, -11010.0, -11765.0, -11559.0, -10152.0, -9373.0, -9362.0, -9158.0]","[35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040]",128.0,4000.0,0.049853607167257494,0.049853607167257494,0.004666614270747217,2.237647234885169,2.3232236104225046,-9.5367431640625e-07,0.6463261330559817,0.01054851606484877,0.003,0.003,0.0,2.1624391078948975
-9158.0,-11984.0,-10568.777777777777,35040.0,0,0,1,0,0,328000,0,328000,0,4000,0,249.6597821007238,0.0,328000,0,328000,False,9,82,ea782_00000,2024-07-15_18-32-20,1721061140,16.02368998527527,1225.4230825901031,45714,LAPTOP-R6OO6DVP,172.23.43.95,1225.4230825901031,82,328000,0,328000,0,-9158.0,-11984.0,-10568.777777777777,35040.0,0,0,"[-10756.0, -11984.0, -11010.0, -11765.0, -11559.0, -10152.0, -9373.0, -9362.0, -9158.0]","[35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040]",15808.514,10488.835,2.307,328000,0,328000,0,8.4,76.99565217391304,"[-10756.0, -11984.0, -11010.0, -11765.0, -11559.0, -10152.0, -9373.0, -9362.0, -9158.0]","[35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040]",128.0,4000.0,0.05223820355784362,0.05223820355784362,0.004995516100739524,2.1374250905218917,2.276038265368069,-9.55199381944213e-07,0.5836973359653437,0.011962621007424925,0.003,0.003,0.0,2.1624391078948975
-9158.0,-11984.0,-10568.777777777777,35040.0,0,0,1,0,0,332000,0,332000,0,4000,0,249.44177398172175,0.0,332000,0,332000,False,9,83,ea782_00000,2024-07-15_18-32-36,1721061156,16.03849172592163,1241.4615743160248,45714,LAPTOP-R6OO6DVP,172.23.43.95,1241.4615743160248,83,332000,0,332000,0,-9158.0,-11984.0,-10568.777777777777,35040.0,0,0,"[-10756.0, -11984.0, -11010.0, -11765.0, -11559.0, -10152.0, -9373.0, -9362.0, -9158.0]","[35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040]",15833.002,10474.285,2.275,332000,0,332000,0,8.49130434782609,77.0,"[-10756.0, -11984.0, -11010.0, -11765.0, -11559.0, -10152.0, -9373.0, -9362.0, -9158.0]","[35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040]",128.0,4000.0,0.043646077043128645,0.043646077043128645,0.000974119910454032,2.301747111242209,2.5897245605363013,-9.544368491752315e-07,0.534756271315536,0.00908903791760303,0.003,0.003,0.0,2.1624391078948975
-9158.0,-11984.0,-10568.777777777777,35040.0,0,0,1,0,0,336000,0,336000,0,4000,0,250.8315331290636,0.0,336000,0,336000,False,9,84,ea782_00000,2024-07-15_18-32-52,1721061172,15.949519395828247,1257.411093711853,45714,LAPTOP-R6OO6DVP,172.23.43.95,1257.411093711853,84,336000,0,336000,0,-9158.0,-11984.0,-10568.777777777777,35040.0,0,0,"[-10756.0, -11984.0, -11010.0, -11765.0, -11559.0, -10152.0, -9373.0, -9362.0, -9158.0]","[35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040]",15848.13,10432.435,2.272,336000,0,336000,0,8.173913043478262,77.0086956521739,"[-10756.0, -11984.0, -11010.0, -11765.0, -11559.0, -10152.0, -9373.0, -9362.0, -9158.0]","[35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040]",128.0,4000.0,0.06527922225039778,0.06527922225039778,0.002643050378196434,3.7000559701848386,7.006556559854479,-9.550722931493829e-07,0.5857540103735954,0.01185495422646115,0.003,0.003,0.0,2.1624391078948975
-9158.0,-11984.0,-10568.777777777777,35040.0,0,0,1,0,0,340000,0,340000,0,4000,0,253.25729643942668,0.0,340000,0,340000,False,9,85,ea782_00000,2024-07-15_18-33-08,1721061188,15.79607081413269,1273.2071645259857,45714,LAPTOP-R6OO6DVP,172.23.43.95,1273.2071645259857,85,340000,0,340000,0,-9158.0,-11984.0,-10568.777777777777,35040.0,0,0,"[-10756.0, -11984.0, -11010.0, -11765.0, -11559.0, -10152.0, -9373.0, -9362.0, -9158.0]","[35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040]",15866.881,10402.017,2.316,340000,0,340000,0,8.627272727272727,77.0272727272727,"[-10756.0, -11984.0, -11010.0, -11765.0, -11559.0, -10152.0, -9373.0, -9362.0, -9158.0]","[35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040]",128.0,4000.0,0.06707864570647859,0.06707864570647859,0.0038071116363045886,2.781451749649129,3.5863767359048317,-9.564702698925156e-07,0.6336776693937367,0.016396771172533926,0.003,0.003,0.0,2.1624391078948975
-9158.0,-11984.0,-10568.777777777777,35040.0,0,0,1,0,0,344000,0,344000,0,4000,0,249.6013786233372,0.0,344000,0,344000,False,9,86,ea782_00000,2024-07-15_18-33-24,1721061204,16.028102159500122,1289.2352666854858,45714,LAPTOP-R6OO6DVP,172.23.43.95,1289.2352666854858,86,344000,0,344000,0,-9158.0,-11984.0,-10568.777777777777,35040.0,0,0,"[-10756.0, -11984.0, -11010.0, -11765.0, -11559.0, -10152.0, -9373.0, -9362.0, -9158.0]","[35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040]",15899.787,10395.945,2.333,344000,0,344000,0,8.278260869565218,77.03478260869564,"[-10756.0, -11984.0, -11010.0, -11765.0, -11559.0, -10152.0, -9373.0, -9362.0, -9158.0]","[35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040]",128.0,4000.0,0.04206635221404069,0.04206635221404069,0.0014304717007809992,2.0960874774499234,2.258723140493639,-9.546910267648921e-07,0.6539774065269336,0.009098526454274492,0.003,0.003,0.0,2.1624391078948975
-9158.0,-11984.0,-10568.777777777777,35040.0,0,0,1,0,0,348000,0,348000,0,4000,0,246.8312306678699,0.0,348000,0,348000,False,9,87,ea782_00000,2024-07-15_18-33-40,1721061220,16.207838773727417,1305.4431054592133,45714,LAPTOP-R6OO6DVP,172.23.43.95,1305.4431054592133,87,348000,0,348000,0,-9158.0,-11984.0,-10568.777777777777,35040.0,0,0,"[-10756.0, -11984.0, -11010.0, -11765.0, -11559.0, -10152.0, -9373.0, -9362.0, -9158.0]","[35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040]",15961.895,10398.217,2.336,348000,0,348000,0,8.421739130434784,76.81739130434781,"[-10756.0, -11984.0, -11010.0, -11765.0, -11559.0, -10152.0, -9373.0, -9362.0, -9158.0]","[35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040]",128.0,4000.0,0.07477952814402818,0.07477952814402818,0.005216353007955655,3.7478777862179764,5.2400915880065995,-9.57105713866667e-07,0.6974866612315941,0.014837133950512381,0.003,0.003,0.0,2.1624391078948975
-9068.0,-11984.0,-10418.7,35040.0,1,0,1,0,0,352000,0,352000,0,4000,0,236.21967000380675,0.0,352000,0,352000,False,10,88,ea782_00000,2024-07-15_18-33-57,1721061237,16.9358012676239,1322.3789067268372,45714,LAPTOP-R6OO6DVP,172.23.43.95,1322.3789067268372,88,352000,0,352000,0,-9068.0,-11984.0,-10418.7,35040.0,1,0,"[-10756.0, -11984.0, -11010.0, -11765.0, -11559.0, -10152.0, -9373.0, -9362.0, -9158.0, -9068.0]","[35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040]",16102.298,10471.198,2.341,352000,0,352000,0,8.504166666666666,76.8,"[-10756.0, -11984.0, -11010.0, -11765.0, -11559.0, -10152.0, -9373.0, -9362.0, -9158.0, -9068.0]","[35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040]",128.0,4000.0,0.07064852007835516,0.07064852007835516,0.0007950768613421333,4.740340127111244,7.7471343660151275,-9.540555827907407e-07,0.7429213711956163,0.01038181506309421,0.003,0.003,0.0,2.1624391078948975
-9068.0,-11984.0,-10418.7,35040.0,0,0,1,0,0,356000,0,356000,0,4000,0,243.13623943554975,0.0,356000,0,356000,False,10,89,ea782_00000,2024-07-15_18-34-14,1721061254,16.453999042510986,1338.8329057693481,45714,LAPTOP-R6OO6DVP,172.23.43.95,1338.8329057693481,89,356000,0,356000,0,-9068.0,-11984.0,-10418.7,35040.0,0,0,"[-10756.0, -11984.0, -11010.0, -11765.0, -11559.0, -10152.0, -9373.0, -9362.0, -9158.0, -9068.0]","[35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040]",16158.79,10437.183,2.351,356000,0,356000,0,8.475,76.8875,"[-10756.0, -11984.0, -11010.0, -11765.0, -11559.0, -10152.0, -9373.0, -9362.0, -9158.0, -9068.0]","[35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040]",128.0,4000.0,0.05719938097960516,0.05719938097960516,0.003485834098923435,3.1072653699785406,3.5974277193104025,-9.539284939959104e-07,0.699251398475948,0.010470074837342766,0.003,0.003,0.0,2.1624391078948975
-9068.0,-11984.0,-10418.7,35040.0,0,0,1,0,0,360000,0,360000,0,4000,0,238.36943820625734,0.0,360000,0,360000,False,10,90,ea782_00000,2024-07-15_18-34-31,1721061271,16.78308343887329,1355.6159892082214,45714,LAPTOP-R6OO6DVP,172.23.43.95,1355.6159892082214,90,360000,0,360000,0,-9068.0,-11984.0,-10418.7,35040.0,0,0,"[-10756.0, -11984.0, -11010.0, -11765.0, -11559.0, -10152.0, -9373.0, -9362.0, -9158.0, -9068.0]","[35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040]",16256.55,10428.311,2.352,360000,0,360000,0,8.916666666666666,76.90416666666668,"[-10756.0, -11984.0, -11010.0, -11765.0, -11559.0, -10152.0, -9373.0, -9362.0, -9158.0, -9068.0]","[35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040]",128.0,4000.0,0.04546128817573825,0.04546128817573825,-0.00020729815577472577,3.268840905445725,3.753061746229241,-9.5367431640625e-07,0.8617311652535314,0.006002564538424256,0.003,0.003,0.0,2.1624391078948975
